vid_path,id_label,gloss,label
clips\29\48.MOV,29,TEN,TEN
clips\9\49.MOV,9,SEE YOU TOMORROW,SEE YOU TOMORROW
videos/47/36.mp4,47,DOG DIE,MY DOG DIED.
clips\47\24.MOV,47,SATURDAY,SATURDAY
videos/20/28.mp4,20,NOT HARD,THIS IS NOT HARD.
clips\35\51.MOV,35,JUNE,JUNE
clips\18\0.MOV,18,SLOW,SLOW
clips\0\9.MOV,0,GOOD MORNING,GOOD MORNING
clips\57\35.MOV,57,GRANDMOTHER,GRANDMOTHER
clips\57\49.MOV,57,GRANDMOTHER,GRANDMOTHER
clips\65\28.MOV,65,WOMAN,WOMAN
videos/50/18.mp4,50,FAIL EXAM,I FAILED THE EXAM.
clips\96\12.MOV,96,COLD,COLD
clips\16\18.MOV,16,WRONG,WRONG
clips\77\27.MOV,77,WHITE,WHITE
clips\37\38.MOV,37,AUGUST,AUGUST
clips\67\34.MOV,67,H H,HARD OF HEARING
clips\89\47.MOV,89,CHICKEN,CHICKEN
clips\30\31.MOV,30,JANUARY,JANUARY
clips\83\19.MOV,83,LIGHT,LIGHT
clips\66\40.MOV,66,DEAF,DEAF
clips\59\18.MOV,59,AUNTIE,AUNTIE
clips\101\8.MOV,101,BEER,BEER
videos/27/18.mp4,27,LIKE YOU VERY MUCH,I LIKE YOU VERY MUCH.
clips\53\4.MOV,53,MOTHER,MOTHER
clips\27\8.MOV,27,EIGHT,EIGHT
clips\75\37.MOV,75,BROWN,BROWN
clips\32\8.MOV,32,MARCH,MARCH
clips\55\37.MOV,55,DAUGHTER,DAUGHTER
clips\67\3.MOV,67,H H,HARD OF HEARING
videos/39/29.mp4,39,SHOCKED,I AM SHOCKED!
clips\16\10.MOV,16,WRONG,WRONG
clips\67\16.MOV,67,H H,HARD OF HEARING
clips\16\39.MOV,16,WRONG,WRONG
clips\26\38.MOV,26,SEVEN,SEVEN
videos/50/21.mp4,50,FAIL EXAM,I FAILED THE EXAM.
clips\51\45.MOV,51,YESTERDAY,YESTERDAY
clips\90\32.MOV,90,SPAGHETTI,SPAGHETTI
clips\73\18.MOV,73,GREEN,GREEN
videos/27/29.mp4,27,LIKE YOU VERY MUCH,I LIKE YOU VERY MUCH.
clips\58\33.MOV,58,UNCLE,UNCLE
clips\97\0.MOV,97,JUICE,JUICE
clips\58\3.MOV,58,UNCLE,UNCLE
clips\33\4.MOV,33,APRIL,APRIL
clips\54\47.MOV,54,SON,SON
clips\95\9.MOV,95,HOT,HOT
clips\61\9.MOV,61,PARENTS,PARENTS
videos/42/5.mp4,42,TRIP EXCITING/JOYFUL,THE TRIP IS EXCITING.
clips\61\51.MOV,61,PARENTS,PARENTS
clips\4\7.MOV,4,YOU HOW,HOW ARE YOU
clips\96\9.MOV,96,COLD,COLD
clips\48\35.MOV,48,SUNDAY,SUNDAY
clips\11\31.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
clips\25\43.MOV,25,SIX,SIX
clips\54\25.MOV,54,SON,SON
clips\55\16.MOV,55,DAUGHTER,DAUGHTER
clips\5\51.MOV,5,FINE,I AM FINE
clips\80\27.MOV,80,GRAY,GRAY
videos/14/24.mp4,14,GOOD MORNING,GOOD MORNING!
clips\30\4.MOV,30,JANUARY,JANUARY
clips\15\21.MOV,15,YES,YES
videos/5/0.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\47\8.MOV,47,SATURDAY,SATURDAY
clips\52\3.MOV,52,FATHER,FATHER
clips\46\17.MOV,46,FRIDAY,FRIDAY
clips\33\18.MOV,33,APRIL,APRIL
clips\104\14.MOV,104,SUGAR NONE,NO SUGAR
clips\10\12.MOV,10,UNDERSTAND,UNDERSTAND
clips\33\43.MOV,33,APRIL,APRIL
clips\40\9.MOV,40,NOVEMBER,NOVEMBER
videos/13/14.mp4,13,HAPPY NEW FIREWORKS,HAPPY NEW YEAR!
clips\39\11.MOV,39,OCTOBER,OCTOBER
videos/3/32.mp4,3,NEW FIREWORKS,IS IT NEW YEAR?
clips\37\1.MOV,37,AUGUST,AUGUST
clips\74\25.MOV,74,RED,RED
videos/43/22.mp4,43,SHOW AMAZING,THE SHOW IS AMAZING.
clips\5\42.MOV,5,FINE,I AM FINE
videos/38/17.mp4,38,WORRY,I AM WORRIED.
videos/9/4.mp4,9,FINE,I AM FINE.
clips\80\22.MOV,80,GRAY,GRAY
clips\103\40.MOV,103,SUGAR,SUGAR
videos/1/36.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
clips\63\11.MOV,63,GIRL,GIRL
clips\74\18.MOV,74,RED,RED
clips\71\44.MOV,71,MARRIED,MARRIED
clips\24\49.MOV,24,FIVE,FIVE
clips\28\14.MOV,28,NINE,NINE
clips\48\50.MOV,48,SUNDAY,SUNDAY
videos/16/8.mp4,16,HEADACHE NOT,MY HEAD IS NOT PAINFUL.
clips\20\13.MOV,20,ONE,ONE
clips\53\30.MOV,53,MOTHER,MOTHER
clips\89\32.MOV,89,CHICKEN,CHICKEN
videos/4/13.mp4,4,YOU HOW,HOW ARE YOU?
clips\45\21.MOV,45,THURSDAY,THURSDAY
clips\13\51.MOV,13,NOT KNOW,DO NOT KNOW
clips\50\39.MOV,50,TOMORROW,TOMORROW
clips\46\28.MOV,46,FRIDAY,FRIDAY
clips\16\14.MOV,16,WRONG,WRONG
videos/36/36.mp4,36,SCARED,I AM SCARED.
clips\45\50.MOV,45,THURSDAY,THURSDAY
clips\45\13.MOV,45,THURSDAY,THURSDAY
clips\30\22.MOV,30,JANUARY,JANUARY
clips\46\45.MOV,46,FRIDAY,FRIDAY
clips\37\31.MOV,37,AUGUST,AUGUST
videos/21/12.mp4,21,HEADACHE,MY HEAD IS PAINFUL.
clips\63\35.MOV,63,GIRL,GIRL
clips\49\3.MOV,49,TODAY,TODAY
clips\19\42.MOV,19,FAST,FAST
clips\21\51.MOV,21,TWO,TWO
clips\88\27.MOV,88,MEAT,MEAT
videos/39/0.mp4,39,SHOCKED,I AM SHOCKED!
clips\55\2.MOV,55,DAUGHTER,DAUGHTER
clips\48\44.MOV,48,SUNDAY,SUNDAY
clips\91\22.MOV,91,RICE,RICE
clips\65\34.MOV,65,WOMAN,WOMAN
videos/42/24.mp4,42,TRIP EXCITING/JOYFUL,THE TRIP IS EXCITING.
clips\67\15.MOV,67,H H,HARD OF HEARING
videos/39/20.mp4,39,SHOCKED,I AM SHOCKED!
clips\16\42.MOV,16,WRONG,WRONG
clips\99\21.MOV,99,COFFEE,COFFEE
videos/15/25.mp4,15,GOOD NOON,GOOD NOON!
clips\6\0.MOV,6,NICE MEET,NICE TO MEET YOU
videos/9/6.mp4,9,FINE,I AM FINE.
clips\77\45.MOV,77,WHITE,WHITE
clips\68\8.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\25\18.MOV,25,SIX,SIX
clips\85\21.MOV,85,BREAD,BREAD
clips\4\46.MOV,4,YOU HOW,HOW ARE YOU
videos/40/17.mp4,40,GHOST,I SAW A GHOST.
videos/26/23.mp4,26,HEADACHE VERY,MY HEAD IS VERY PAINFUL.
clips\30\45.MOV,30,JANUARY,JANUARY
clips\17\30.MOV,17,CORRECT,CORRECT
clips\66\39.MOV,66,DEAF,DEAF
clips\40\49.MOV,40,NOVEMBER,NOVEMBER
clips\39\3.MOV,39,OCTOBER,OCTOBER
clips\80\36.MOV,80,GRAY,GRAY
clips\65\11.MOV,65,WOMAN,WOMAN
clips\86\14.MOV,86,EGG,EGG
videos/5/7.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\93\38.MOV,93,SHRIMP,SHRIMP
clips\93\34.MOV,93,SHRIMP,SHRIMP
clips\58\48.MOV,58,UNCLE,UNCLE
clips\64\12.MOV,64,MAN,MAN
videos/18/31.mp4,18,NOT TIRED,I AM NOT TIRED.
clips\91\24.MOV,91,RICE,RICE
videos/14/29.mp4,14,GOOD MORNING,GOOD MORNING!
clips\87\25.MOV,87,FISH,FISH
videos/25/1.mp4,25,HARD,THIS IS HARD.
clips\61\44.MOV,61,PARENTS,PARENTS
videos/17/7.mp4,17,NOT LIKE YOU,I DO NOT LIKE YOU.
clips\58\9.MOV,58,UNCLE,UNCLE
clips\89\13.MOV,89,CHICKEN,CHICKEN
videos/47/9.mp4,47,DOG DIE,MY DOG DIED.
clips\57\29.MOV,57,GRANDMOTHER,GRANDMOTHER
videos/31/35.mp4,31,HATE,I HATE YOU!
clips\67\48.MOV,67,H H,HARD OF HEARING
videos/42/20.mp4,42,TRIP EXCITING/JOYFUL,THE TRIP IS EXCITING.
clips\99\5.MOV,99,COFFEE,COFFEE
videos/7/1.mp4,7,YOU SICK,YOU ARE SICK!
clips\40\14.MOV,40,NOVEMBER,NOVEMBER
clips\14\5.MOV,14,NO,NO
clips\102\41.MOV,102,WINE,WINE
clips\94\18.MOV,94,CRAB,CRAB
videos/46/2.mp4,46,SORRY,I AM SORRY.
videos/32/14.mp4,32,DISGUSTING,YOU ARE DISGUSTING!
clips\65\17.MOV,65,WOMAN,WOMAN
videos/20/11.mp4,20,NOT HARD,THIS IS NOT HARD.
clips\32\16.MOV,32,MARCH,MARCH
clips\17\32.MOV,17,CORRECT,CORRECT
clips\70\20.MOV,70,DEAF BLIND,DEAF BLIND
clips\77\16.MOV,77,WHITE,WHITE
clips\27\13.MOV,27,EIGHT,EIGHT
videos/41/21.mp4,41,THANK YOU,THANK YOU.
clips\87\41.MOV,87,FISH,FISH
videos/26/21.mp4,26,HEADACHE VERY,MY HEAD IS VERY PAINFUL.
clips\62\41.MOV,62,BOY,BOY
clips\78\13.MOV,78,YELLOW,YELLOW
videos/7/0.mp4,7,YOU SICK,YOU ARE SICK!
videos/28/35.mp4,28,MUCH TIRED,I AM SO TIRED.
clips\28\41.MOV,28,NINE,NINE
clips\57\41.MOV,57,GRANDMOTHER,GRANDMOTHER
clips\58\13.MOV,58,UNCLE,UNCLE
videos/50/9.mp4,50,FAIL EXAM,I FAILED THE EXAM.
clips\86\17.MOV,86,EGG,EGG
clips\9\9.MOV,9,SEE YOU TOMORROW,SEE YOU TOMORROW
clips\4\8.MOV,4,YOU HOW,HOW ARE YOU
clips\93\20.MOV,93,SHRIMP,SHRIMP
videos/1/13.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
videos/38/13.mp4,38,WORRY,I AM WORRIED.
videos/46/30.mp4,46,SORRY,I AM SORRY.
clips\44\30.MOV,44,WEDNESDAY,WEDNESDAY
videos/21/24.mp4,21,HEADACHE,MY HEAD IS PAINFUL.
clips\21\11.MOV,21,TWO,TWO
videos/27/12.mp4,27,LIKE YOU VERY MUCH,I LIKE YOU VERY MUCH.
clips\64\40.MOV,64,MAN,MAN
videos/2/28.mp4,2,YOU SICK,YOU ARE SICK.
clips\96\0.MOV,96,COLD,COLD
clips\40\32.MOV,40,NOVEMBER,NOVEMBER
clips\2\30.MOV,2,GOOD EVENING,GOOD EVENING
clips\101\2.MOV,101,BEER,BEER
clips\60\21.MOV,60,COUSIN,COUSIN
clips\61\33.MOV,61,PARENTS,PARENTS
clips\92\19.MOV,92,LONGANISA,LONGANISA
clips\65\29.MOV,65,WOMAN,WOMAN
clips\67\40.MOV,67,H H,HARD OF HEARING
clips\98\31.MOV,98,MILK,MILK
videos/32/26.mp4,32,DISGUSTING,YOU ARE DISGUSTING!
clips\67\32.MOV,67,H H,HARD OF HEARING
clips\69\38.MOV,69,BLIND,BLIND
clips\21\25.MOV,21,TWO,TWO
clips\74\23.MOV,74,RED,RED
clips\40\45.MOV,40,NOVEMBER,NOVEMBER
clips\85\34.MOV,85,BREAD,BREAD
clips\41\12.MOV,41,DECEMBER,DECEMBER
videos/10/23.mp4,10,OLD 12 YEAR,I AM 12 YEARS OLD.
clips\22\34.MOV,22,THREE,THREE
clips\46\4.MOV,46,FRIDAY,FRIDAY
clips\38\28.MOV,38,SEPTEMBER,SEPTEMBER
videos/37/20.mp4,37,NERVOUS,I AM NERVOUS.
clips\92\26.MOV,92,LONGANISA,LONGANISA
videos/45/3.mp4,45,CLASS/GROUP WIN,OUR TEAM WON!
clips\69\1.MOV,69,BLIND,BLIND
clips\19\49.MOV,19,FAST,FAST
clips\100\29.MOV,100,TEA,TEA
clips\59\50.MOV,59,AUNTIE,AUNTIE
clips\41\22.MOV,41,DECEMBER,DECEMBER
clips\102\43.MOV,102,WINE,WINE
clips\46\8.MOV,46,FRIDAY,FRIDAY
clips\4\11.MOV,4,YOU HOW,HOW ARE YOU
videos/39/24.mp4,39,SHOCKED,I AM SHOCKED!
clips\14\32.MOV,14,NO,NO
videos/22/23.mp4,22,LIKE YOU,I LIKE YOU.
clips\51\34.MOV,51,YESTERDAY,YESTERDAY
clips\51\22.MOV,51,YESTERDAY,YESTERDAY
clips\21\50.MOV,21,TWO,TWO
clips\30\17.MOV,30,JANUARY,JANUARY
clips\22\21.MOV,22,THREE,THREE
clips\45\1.MOV,45,THURSDAY,THURSDAY
clips\14\49.MOV,14,NO,NO
clips\1\48.MOV,1,GOOD AFTERNOON,GOOD AFTERNOON
clips\83\9.MOV,83,LIGHT,LIGHT
clips\13\30.MOV,13,NOT KNOW,DO NOT KNOW
videos/44/27.mp4,44,PROUD YOU,I AM PROUD OF YOU!
clips\7\34.MOV,7,THANK YOU,THANK YOU
clips\18\11.MOV,18,SLOW,SLOW
videos/10/34.mp4,10,OLD 12 YEAR,I AM 12 YEARS OLD.
clips\38\5.MOV,38,SEPTEMBER,SEPTEMBER
clips\4\51.MOV,4,YOU HOW,HOW ARE YOU
clips\60\15.MOV,60,COUSIN,COUSIN
clips\63\48.MOV,63,GIRL,GIRL
clips\29\42.MOV,29,TEN,TEN
clips\31\3.MOV,31,FEBRUARY,FEBRUARY
clips\101\40.MOV,101,BEER,BEER
clips\3\3.MOV,3,HELLO,HELLO
videos/49/1.mp4,49,HEARTACHE,I AM HEARTBROKEN.
videos/18/13.mp4,18,NOT TIRED,I AM NOT TIRED.
clips\49\20.MOV,49,TODAY,TODAY
clips\67\46.MOV,67,H H,HARD OF HEARING
clips\62\40.MOV,62,BOY,BOY
clips\21\26.MOV,21,TWO,TWO
clips\50\23.MOV,50,TOMORROW,TOMORROW
clips\16\51.MOV,16,WRONG,WRONG
videos/48/24.mp4,48,ALONE,I AM ALONE.
videos/10/12.mp4,10,OLD 12 YEAR,I AM 12 YEARS OLD.
clips\37\27.MOV,37,AUGUST,AUGUST
videos/31/1.mp4,31,HATE,I HATE YOU!
videos/48/6.mp4,48,ALONE,I AM ALONE.
videos/49/14.mp4,49,HEARTACHE,I AM HEARTBROKEN.
videos/14/25.mp4,14,GOOD MORNING,GOOD MORNING!
clips\6\50.MOV,6,NICE MEET,NICE TO MEET YOU
videos/38/29.mp4,38,WORRY,I AM WORRIED.
videos/50/8.mp4,50,FAIL EXAM,I FAILED THE EXAM.
clips\104\8.MOV,104,SUGAR NONE,NO SUGAR
clips\82\26.MOV,82,VIOLET,VIOLET
clips\51\31.MOV,51,YESTERDAY,YESTERDAY
clips\3\9.MOV,3,HELLO,HELLO
clips\54\34.MOV,54,SON,SON
videos/1/1.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
clips\52\9.MOV,52,FATHER,FATHER
clips\85\33.MOV,85,BREAD,BREAD
clips\8\4.MOV,8,WELCOME,YOU ARE WELCOME
clips\93\21.MOV,93,SHRIMP,SHRIMP
clips\104\25.MOV,104,SUGAR NONE,NO SUGAR
clips\10\20.MOV,10,UNDERSTAND,UNDERSTAND
clips\50\14.MOV,50,TOMORROW,TOMORROW
videos/40/3.mp4,40,GHOST,I SAW A GHOST.
videos/49/34.mp4,49,HEARTACHE,I AM HEARTBROKEN.
clips\12\15.MOV,12,KNOW,KNOW
clips\9\38.MOV,9,SEE YOU TOMORROW,SEE YOU TOMORROW
clips\33\16.MOV,33,APRIL,APRIL
clips\85\9.MOV,85,BREAD,BREAD
clips\28\9.MOV,28,NINE,NINE
clips\88\7.MOV,88,MEAT,MEAT
clips\28\48.MOV,28,NINE,NINE
videos/46/10.mp4,46,SORRY,I AM SORRY.
clips\22\48.MOV,22,THREE,THREE
clips\32\24.MOV,32,MARCH,MARCH
videos/10/11.mp4,10,OLD 12 YEAR,I AM 12 YEARS OLD.
videos/4/8.mp4,4,YOU HOW,HOW ARE YOU?
clips\62\51.MOV,62,BOY,BOY
clips\39\42.MOV,39,OCTOBER,OCTOBER
videos/5/26.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
videos/42/1.mp4,42,TRIP EXCITING/JOYFUL,THE TRIP IS EXCITING.
clips\2\33.MOV,2,GOOD EVENING,GOOD EVENING
clips\92\33.MOV,92,LONGANISA,LONGANISA
videos/32/5.mp4,32,DISGUSTING,YOU ARE DISGUSTING!
clips\4\25.MOV,4,YOU HOW,HOW ARE YOU
videos/21/11.mp4,21,HEADACHE,MY HEAD IS PAINFUL.
clips\3\14.MOV,3,HELLO,HELLO
clips\95\37.MOV,95,HOT,HOT
clips\79\16.MOV,79,ORANGE,ORANGE
clips\79\44.MOV,79,ORANGE,ORANGE
clips\23\34.MOV,23,FOUR,FOUR
clips\94\45.MOV,94,CRAB,CRAB
clips\39\38.MOV,39,OCTOBER,OCTOBER
clips\39\7.MOV,39,OCTOBER,OCTOBER
videos/41/20.mp4,41,THANK YOU,THANK YOU.
clips\83\14.MOV,83,LIGHT,LIGHT
clips\25\2.MOV,25,SIX,SIX
clips\63\25.MOV,63,GIRL,GIRL
videos/27/1.mp4,27,LIKE YOU VERY MUCH,I LIKE YOU VERY MUCH.
clips\45\11.MOV,45,THURSDAY,THURSDAY
clips\39\45.MOV,39,OCTOBER,OCTOBER
clips\13\5.MOV,13,NOT KNOW,DO NOT KNOW
clips\82\18.MOV,82,VIOLET,VIOLET
videos/30/8.mp4,30,MUCH HARD,THIS IS VERY HARD.
clips\47\9.MOV,47,SATURDAY,SATURDAY
videos/19/15.mp4,19,YOU NOT SLOW,YOU ARE NOT SLOW.
clips\43\25.MOV,43,TUESDAY,TUESDAY
clips\42\20.MOV,42,MONDAY,MONDAY
videos/2/31.mp4,2,YOU SICK,YOU ARE SICK.
clips\2\45.MOV,2,GOOD EVENING,GOOD EVENING
clips\27\7.MOV,27,EIGHT,EIGHT
clips\38\42.MOV,38,SEPTEMBER,SEPTEMBER
clips\17\1.MOV,17,CORRECT,CORRECT
clips\21\48.MOV,21,TWO,TWO
clips\51\11.MOV,51,YESTERDAY,YESTERDAY
clips\2\52.MOV,2,GOOD EVENING,GOOD EVENING
videos/5/6.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\98\51.MOV,98,MILK,MILK
clips\13\4.MOV,13,NOT KNOW,DO NOT KNOW
clips\103\29.MOV,103,SUGAR,SUGAR
clips\103\1.MOV,103,SUGAR,SUGAR
videos/22/24.mp4,22,LIKE YOU,I LIKE YOU.
clips\2\4.MOV,2,GOOD EVENING,GOOD EVENING
videos/9/35.mp4,9,FINE,I AM FINE.
videos/11/7.mp4,11,JOHN LIKE MARY,DOES JOHN LIKE MARY?
clips\79\22.MOV,79,ORANGE,ORANGE
videos/4/15.mp4,4,YOU HOW,HOW ARE YOU?
videos/21/36.mp4,21,HEADACHE,MY HEAD IS PAINFUL.
clips\20\6.MOV,20,ONE,ONE
clips\38\43.MOV,38,SEPTEMBER,SEPTEMBER
clips\39\34.MOV,39,OCTOBER,OCTOBER
clips\48\46.MOV,48,SUNDAY,SUNDAY
clips\38\47.MOV,38,SEPTEMBER,SEPTEMBER
clips\44\40.MOV,44,WEDNESDAY,WEDNESDAY
clips\78\0.MOV,78,YELLOW,YELLOW
clips\96\29.MOV,96,COLD,COLD
clips\72\1.MOV,72,BLUE,BLUE
clips\12\33.MOV,12,KNOW,KNOW
clips\78\28.MOV,78,YELLOW,YELLOW
clips\59\6.MOV,59,AUNTIE,AUNTIE
clips\21\47.MOV,21,TWO,TWO
clips\17\48.MOV,17,CORRECT,CORRECT
clips\82\47.MOV,82,VIOLET,VIOLET
clips\41\47.MOV,41,DECEMBER,DECEMBER
clips\99\48.MOV,99,COFFEE,COFFEE
clips\1\21.MOV,1,GOOD AFTERNOON,GOOD AFTERNOON
clips\24\6.MOV,24,FIVE,FIVE
clips\75\10.MOV,75,BROWN,BROWN
videos/38/18.mp4,38,WORRY,I AM WORRIED.
clips\39\32.MOV,39,OCTOBER,OCTOBER
clips\49\50.MOV,49,TODAY,TODAY
videos/43/26.mp4,43,SHOW AMAZING,THE SHOW IS AMAZING.
clips\98\6.MOV,98,MILK,MILK
videos/42/19.mp4,42,TRIP EXCITING/JOYFUL,THE TRIP IS EXCITING.
videos/7/32.mp4,7,YOU SICK,YOU ARE SICK!
clips\54\35.MOV,54,SON,SON
clips\5\47.MOV,5,FINE,I AM FINE
clips\70\17.MOV,70,DEAF BLIND,DEAF BLIND
clips\64\45.MOV,64,MAN,MAN
videos/9/36.mp4,9,FINE,I AM FINE.
clips\71\41.MOV,71,MARRIED,MARRIED
videos/48/22.mp4,48,ALONE,I AM ALONE.
clips\65\51.MOV,65,WOMAN,WOMAN
clips\1\34.MOV,1,GOOD AFTERNOON,GOOD AFTERNOON
clips\91\10.MOV,91,RICE,RICE
clips\61\6.MOV,61,PARENTS,PARENTS
clips\33\5.MOV,33,APRIL,APRIL
clips\49\12.MOV,49,TODAY,TODAY
clips\68\27.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\8\45.MOV,8,WELCOME,YOU ARE WELCOME
clips\94\46.MOV,94,CRAB,CRAB
clips\10\24.MOV,10,UNDERSTAND,UNDERSTAND
videos/13/0.mp4,13,HAPPY NEW FIREWORKS,HAPPY NEW YEAR!
clips\1\9.MOV,1,GOOD AFTERNOON,GOOD AFTERNOON
clips\96\6.MOV,96,COLD,COLD
clips\57\26.MOV,57,GRANDMOTHER,GRANDMOTHER
videos/18/20.mp4,18,NOT TIRED,I AM NOT TIRED.
clips\5\3.MOV,5,FINE,I AM FINE
clips\85\48.MOV,85,BREAD,BREAD
clips\59\23.MOV,59,AUNTIE,AUNTIE
clips\53\25.MOV,53,MOTHER,MOTHER
clips\42\9.MOV,42,MONDAY,MONDAY
videos/29/3.mp4,29,YOU MUCH SLOW / MUCH SLOW,YOU ARE SO SLOW!
videos/10/25.mp4,10,OLD 12 YEAR,I AM 12 YEARS OLD.
clips\81\17.MOV,81,PINK,PINK
clips\5\28.MOV,5,FINE,I AM FINE
videos/5/32.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
clips\35\12.MOV,35,JUNE,JUNE
clips\6\52.MOV,6,NICE MEET,NICE TO MEET YOU
clips\49\30.MOV,49,TODAY,TODAY
clips\68\32.MOV,68,WHEELCHAIR,PERSON IN A WHEELCHAIR
clips\51\32.MOV,51,YESTERDAY,YESTERDAY
clips\97\37.MOV,97,JUICE,JUICE
clips\64\38.MOV,64,MAN,MAN
clips\82\32.MOV,82,VIOLET,VIOLET
clips\28\3.MOV,28,NINE,NINE
clips\6\33.MOV,6,NICE MEET,NICE TO MEET YOU
clips\54\3.MOV,54,SON,SON
clips\14\1.MOV,14,NO,NO
clips\19\9.MOV,19,FAST,FAST
videos/1/32.mp4,1,JOHN LIKES MARY,JOHN LIKES MARY.
clips\77\38.MOV,77,WHITE,WHITE
videos/10/26.mp4,10,OLD 12 YEAR,I AM 12 YEARS OLD.
clips\98\22.MOV,98,MILK,MILK
clips\44\46.MOV,44,WEDNESDAY,WEDNESDAY
clips\38\18.MOV,38,SEPTEMBER,SEPTEMBER
clips\57\17.MOV,57,GRANDMOTHER,GRANDMOTHER
videos/15/30.mp4,15,GOOD NOON,GOOD NOON!
clips\98\26.MOV,98,MILK,MILK
clips\6\11.MOV,6,NICE MEET,NICE TO MEET YOU
clips\81\34.MOV,81,PINK,PINK
clips\33\41.MOV,33,APRIL,APRIL
videos/47/17.mp4,47,DOG DIE,MY DOG DIED.
videos/2/23.mp4,2,YOU SICK,YOU ARE SICK.
clips\103\16.MOV,103,SUGAR,SUGAR
clips\56\25.MOV,56,GRANDFATHER,GRANDFATHER
clips\31\35.MOV,31,FEBRUARY,FEBRUARY
clips\103\51.MOV,103,SUGAR,SUGAR
clips\70\46.MOV,70,DEAF BLIND,DEAF BLIND
clips\79\40.MOV,79,ORANGE,ORANGE
videos/16/16.mp4,16,HEADACHE NOT,MY HEAD IS NOT PAINFUL.
clips\48\27.MOV,48,SUNDAY,SUNDAY
clips\41\14.MOV,41,DECEMBER,DECEMBER
clips\77\44.MOV,77,WHITE,WHITE
clips\20\19.MOV,20,ONE,ONE
videos/40/10.mp4,40,GHOST,I SAW A GHOST.
videos/38/25.mp4,38,WORRY,I AM WORRIED.
videos/25/16.mp4,25,HARD,THIS IS HARD.
clips\8\25.MOV,8,WELCOME,YOU ARE WELCOME
clips\27\35.MOV,27,EIGHT,EIGHT
clips\48\1.MOV,48,SUNDAY,SUNDAY
clips\17\19.MOV,17,CORRECT,CORRECT
videos/5/5.mp4,5,AGE YOU HOW MUCH,HOW OLD ARE YOU?
videos/38/35.mp4,38,WORRY,I AM WORRIED.
clips\82\41.MOV,82,VIOLET,VIOLET
clips\37\9.MOV,37,AUGUST,AUGUST
clips\63\41.MOV,63,GIRL,GIRL
videos/2/15.mp4,2,YOU SICK,YOU ARE SICK.
clips\51\21.MOV,51,YESTERDAY,YESTERDAY
clips\96\25.MOV,96,COLD,COLD
clips\46\31.MOV,46,FRIDAY,FRIDAY
videos/11/1.mp4,11,JOHN LIKE MARY,DOES JOHN LIKE MARY?
clips\63\46.MOV,63,GIRL,GIRL
clips\9\29.MOV,9,SEE YOU TOMORROW,SEE YOU TOMORROW
clips\42\11.MOV,42,MONDAY,MONDAY
clips\62\16.MOV,62,BOY,BOY
videos/47/30.mp4,47,DOG DIE,MY DOG DIED.
clips\56\42.MOV,56,GRANDFATHER,GRANDFATHER
clips\62\48.MOV,62,BOY,BOY
clips\36\24.MOV,36,JULY,JULY
clips\104\1.MOV,104,SUGAR NONE,NO SUGAR
videos/20/21.mp4,20,NOT HARD,THIS IS NOT HARD.
clips\101\4.MOV,101,BEER,BEER
clips\81\36.MOV,81,PINK,PINK
clips\89\31.MOV,89,CHICKEN,CHICKEN
clips\11\15.MOV,11,NOT UNDERSTAND,DO NOT UNDERSTAND
clips\91\39.MOV,91,RICE,RICE
videos/16/12.mp4,16,HEADACHE NOT,MY HEAD IS NOT PAINFUL.
clips\29\34.MOV,29,TEN,TEN
clips\100\30.MOV,100,TEA,TEA
clips\43\48.MOV,43,TUESDAY,TUESDAY
clips\58\24.MOV,58,UNCLE,UNCLE
videos/15/22.mp4,15,GOOD NOON,GOOD NOON!
clips\24\32.MOV,24,FIVE,FIVE
videos/22/1.mp4,22,LIKE YOU,I LIKE YOU.
clips\101\19.MOV,101,BEER,BEER
clips\0\50.MOV,0,GOOD MORNING,GOOD MORNING
clips\104\21.MOV,104,SUGAR NONE,NO SUGAR
videos/3/22.mp4,3,NEW FIREWORKS,IS IT NEW YEAR?
clips\18\49.MOV,18,SLOW,SLOW
clips\62\1.MOV,62,BOY,BOY
clips\90\0.MOV,90,SPAGHETTI,SPAGHETTI
clips\8\9.MOV,8,WELCOME,YOU ARE WELCOME
videos/39/16.mp4,39,SHOCKED,I AM SHOCKED!
clips\73\11.MOV,73,GREEN,GREEN
clips\6\19.MOV,6,NICE MEET,NICE TO MEET YOU
clips\100\18.MOV,100,TEA,TEA
clips\15\37.MOV,15,YES,YES
clips\78\29.MOV,78,YELLOW,YELLOW
clips\76\20.MOV,76,BLACK,BLACK
videos/15/20.mp4,15,GOOD NOON,GOOD NOON!
videos/10/31.mp4,10,OLD 12 YEAR,I AM 12 YEARS OLD.
clips\66\20.MOV,66,DEAF,DEAF
clips\99\10.MOV,99,COFFEE,COFFEE
